head_id,tail_id,type,description,source_relationship_type,book
三国演义_人物_吕布_0,三国演义_人物_刘备_0,对立,[{'14': '吕布攻破小沛，玄德投曹操共攻吕布'}],人物与人物,三国演义
三国演义_人物_司马炎_0,三国演义_人物_贾充_0,上下级,"[{'87': '司马炎即位后，贾充劝进受禅，出榜安民。'}, {'88': '贾充为晋臣，参与朝议伐吴之事'}]",人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_人物_管亥_0,对立,[{'7': '关羽数十合间青龙刀起，劈管亥于马下'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_人物_马谡_0,上下级,"[{'63': '诸葛亮与马谡共议平蛮，马谡献计并奉命管待孟优下药'}, {'69': '马谡为蜀参军，建议孔明修书令孟达提防司马懿'}, {'70': '诸葛亮任丞相，马谡为参军，谡立军令状守街亭。'}, {'71': '孔明依军法挥泪斩马谡，马谡视丞相如父'}]",人物与人物,三国演义
三国演义_地点_涿县_0,三国演义_地点_涿郡_0,隶属,[{'1': '涿县属涿郡管辖'}],地点与地点,三国演义
三国演义_人物_周瑜_0,三国演义_人物_孙夫人_0,对立,[{'37': '孙夫人大骂周瑜逆贼，阻止其部下拦截刘备。'}],人物与人物,三国演义
三国演义_人物_孙坚_0,三国演义_物品_古锭刀_0,持有,[{'4': '孙坚横古锭刀。'}],人物与物品,三国演义
三国演义_人物_雍闿_0,三国演义_地点_建宁_0,守护,[{'62': '雍闿为建宁太守'}],人物与地点,三国演义
三国演义_人物_严白虎_0,三国演义_人物_严舆_0,亲属,[{'11': '严舆是严白虎之弟'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_人物_韩福_0,对立,[{'19': '韩福暗箭射伤关公，被关公斩于马下'}],人物与人物,三国演义
三国演义_人物_张绣_0,三国演义_人物_邹氏_0,亲属,[{'12': '婶侄，邹氏为张绣之婶'}],人物与人物,三国演义
三国演义_地点_渭北_0,三国演义_地点_渭南_0,连通,[{'77': '渭南与渭北有浮桥相连，司马懿烧断浮桥据守北岸。'}],地点与地点,三国演义
三国演义_人物_张飞_0,三国演义_人物_魏延_0,上下级,[{'51': '魏延受孔明命送酒助张飞，并受张飞指挥攻打张郃。'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_物品_书信_4,创造,[{'45': '诸葛亮写信给刘备，告知太乙数推算结果，提醒谨慎。'}],人物与物品,三国演义
三国演义_人物_曹爽_0,三国演义_人物_鲁芝_0,上下级,[{'80': '鲁芝为曹爽手下司马，斩关夺门出城见天子'}],人物与人物,三国演义
三国演义_人物_刘封_0,三国演义_人物_孟达_0,对立,[{'56': '刘封扯碎孟达招降书并斩其使，引军与孟达交战。'}],人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_人物_曹洪_0,上下级,"[{'8': '曹洪引军在右，杀何曼。'}, {'17': '曹操令曹洪统领御林军'}, {'24': '曹洪是曹操将领，守官渡、引兵攻邺。'}, {'40': '曹洪为曹操部将，守潼关，后救曹操'}, {'50': '曹操令曹洪领兵五万助夏侯渊、张郃守东川。'}]",人物与人物,三国演义
三国演义_人物_司蕃_0,三国演义_人物_桓范_0,上下级,[{'80': '司蕃为桓范旧吏，被诈开城门'}],人物与人物,三国演义
三国演义_人物_司马懿_0,三国演义_人物_诸葛亮_0,对立,"[{'75': '孔明与司马懿两军对峙，互相攻伐'}, {'79': '司马懿曾与蜀兵相拒于渭南，诸葛亮卒于军中。'}]",人物与人物,三国演义
三国演义_人物_朱光_0,三国演义_人物_甘宁_0,对立,[{'49': '甘宁手执铁链冒矢石登城，一链打倒朱光，朱光被乱刀砍死。'}],人物与人物,三国演义
三国演义_人物_张绣_0,三国演义_人物_曹操_0,上下级,[{'17': '张绣投降曹操，曹操封其为扬武将军'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_人物_孙乾_0,合作,[{'19': '孙乾奉命在路上迎接关公，告知刘玄德已往汝南'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_人物_徐晃_0,对立,[{'18': '徐晃与许褚截住关羽去路，与关羽交战。'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_人物_张嶷_0,上下级,[{'62': '孔明令张嶷伏击擒获董荼那'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_地点_永安宫_1,居住,[{'60': '刘备败退后驻跸永安宫，并于宫中病逝'}],人物与地点,三国演义
三国演义_人物_诸葛亮_0,三国演义_物品_快船_1,持有,[{'37': '诸葛亮预先安排快船在刘郎浦接应刘备。'}],人物与物品,三国演义
三国演义_人物_孟达_0,三国演义_地点_樊城_0,守护,[{'56': '曹丕加孟达为新城太守，去守襄阳、樊城。'}],人物与地点,三国演义
三国演义_人物_关羽_0,三国演义_人物_马良_0,上下级,[{'54': '马良为关公帐下幕僚，与关公弈棋'}],人物与人物,三国演义
三国演义_人物_赵范_0,三国演义_地点_桂阳_0,守护,[{'36': '赵范原为桂阳太守，后纳降被刘备仍令为桂阳太守'}],人物与地点,三国演义
三国演义_人物_吕布_0,三国演义_人物_貂蝉_0,亲属,"[{'12': '妾'}, {'14': '吕布之妾，劝阻吕布轻身出城'}]",人物与人物,三国演义
三国演义_人物_吕凯_0,三国演义_人物_诸葛亮_0,上下级,[{'64': '孔明向吕凯询问地理，吕凯告知西洱河上流有竹可搭桥。'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_地点_徐州_0,居住,[{'9': '刘玄德新领徐州，代管州事'}],人物与地点,三国演义
三国演义_人物_汉献帝_0,三国演义_地点_禁宫_0,居住,[{'48': '献帝居于皇宫，原文‘献帝正与伏后共坐’等'}],人物与地点,三国演义
三国演义_人物_赵云_0,三国演义_人物_赵广_0,亲属,[{'71': '赵广为赵云次子，随兄入见报丧'}],人物与人物,三国演义
三国演义_人物_魏延_0,三国演义_人物_黄忠_0,合作,[{'44': '黄忠救魏延、杀邓贤，魏延谢罪后协力破敌'}],人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_人物_刘备_0,合作,[{'14': '曹操与玄德联合进攻吕布，玄德引兵守淮南径路'}],人物与人物,三国演义
三国演义_人物_袁尚_0,三国演义_组织_乌桓_0,归属,[{'25': '袁尚兵败投奔乌桓'}],人物与组织,三国演义
三国演义_地点_洛水浮桥_0,三国演义_地点_洛阳_0,隶属,[{'80': '洛水浮桥位于洛阳附近'}],地点与地点,三国演义
三国演义_人物_刘禅_0,三国演义_人物_姜维_0,上下级,"[{'83': '姜维拜辞后主刘禅，起兵伐魏'}, {'87': '姜维密与后主书，自称臣，誓复汉室。'}]",人物与人物,三国演义
三国演义_人物_孙权_0,三国演义_组织_曹操军_0,归属,[{'57': '孙权写表称臣，受魏帝封为吴王。'}],人物与组织,三国演义
三国演义_人物_华雄_0,三国演义_人物_祖茂_0,对立,[{'4': '华雄一刀将祖茂砍于马下。'}],人物与人物,三国演义
三国演义_人物_张飞_0,三国演义_物品_马匹_0,争夺,[{'12': '张飞从吕布处劫夺三百余匹好马中的一半'}],人物与物品,三国演义
三国演义_人物_徐晃_0,三国演义_人物_韩猛_0,对立,[{'22': '徐晃奉曹操命与史涣截击韩猛运粮队，焚烧粮车，韩猛败走'}],人物与人物,三国演义
三国演义_人物_于禁_0,三国演义_人物_曹丕_0,上下级,[{'56': '曹丕令于禁董治陵事，故意使其见画像羞愧而死。'}],人物与人物,三国演义
三国演义_人物_程普_0,三国演义_地点_东吴_0,归属,"[{'31': '程普是东吴武将，自孙策时效力。'}, {'36': '程普是东吴将领，部领战船赴合淝'}]",人物与组织,三国演义
三国演义_人物_夏侯惇_0,三国演义_地点_汝南_0,守护,[{'23': '夏侯惇引军打破汝南，后与满宠镇守'}],人物与地点,三国演义
三国演义_人物_典满_0,三国演义_人物_曹操_0,上下级,[{'13': '曹操封典满为中郎，收养在府中。'}],人物与人物,三国演义
三国演义_人物_韩浩_1,三国演义_人物_韩玄_0,亲属,[{'51': '韩浩乃韩玄之弟。'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_组织_汉室_0,归属,[{'18': '关羽声称降汉不降曹，共扶汉室。'}],人物与组织,三国演义
三国演义_人物_桓范_0,三国演义_物品_竹版_0,持有,[{'80': '桓范袖中取出竹版诈称太后诏'}],人物与物品,三国演义
三国演义_地点_樊城_0,三国演义_地点_罾口川_0,相邻,[{'53': '罾口川在樊城北十里'}],地点与地点,三国演义
三国演义_人物_诸葛亮_0,三国演义_地点_祁山大寨_0,守护,[{'72': '孔明在祁山寨中指挥'}],人物与地点,三国演义
三国演义_人物_关羽_0,三国演义_人物_张辽_0,合作,[{'20': '张辽奉丞相命传谕各处关隘放行关公，与关公拱手而别'}],人物与人物,三国演义
三国演义_人物_孙权_0,三国演义_地点_建业_0,居住,[{'78': '宗预到金陵入见吴主孙权'}],人物与地点,三国演义
三国演义_人物_司马昭_0,三国演义_人物_曹免_0,上下级,[{'84': '曹奂封司马昭为相国、晋公。'}],人物与人物,三国演义
三国演义_地点_荆州_0,三国演义_地点_荆襄_0,隶属,[{'23': '荆襄为荆州襄阳一带，刘表所镇'}],地点与地点,三国演义
三国演义_人物_十常侍_0,三国演义_人物_少帝_0,对抗,[{'3': '十常侍劫持少帝与陈留王出逃。'}],人物与组织,三国演义
三国演义_人物_诸葛亮_0,三国演义_地点_南阳_0,居住,[{'27': '诸葛亮自称南阳野人，隐居南阳卧龙冈。'}],人物与地点,三国演义
三国演义_人物_朱儁_0,三国演义_组织_黄巾军_0,对抗,[{'2': '朱儁率军平定黄巾余党'}],人物与组织,三国演义
三国演义_人物_曹操_0,三国演义_人物_陶谦_0,对立,[{'6': '曹操认为陶谦纵兵杀其父，起兵攻打徐州，欲屠城报仇。'}],人物与人物,三国演义
三国演义_地点_祁山_0,三国演义_地点_箕谷_0,连通,[{'74': '司马懿屯兵于祁山之东箕谷口，魏延等出箕谷向祁山。'}],地点与地点,三国演义
三国演义_人物_刘循_0,三国演义_人物_刘璋_0,亲属,"[{'44': '刘循是刘璋长子，自愿领兵守雒城'}, {'46': '刘循是刘璋之子，城破后逃回成都见父'}]",人物与人物,三国演义
三国演义_人物_刘璋_0,三国演义_地点_益州_0,领导,[{'44': '刘璋为益州牧，统治西川'}],人物与组织,三国演义
三国演义_人物_张任_0,三国演义_地点_益州_0,归属,[{'44': '张任为刘璋部将'}],人物与组织,三国演义
三国演义_人物_曹操_0,三国演义_人物_阚泽_0,对立,[{'33': '阚泽假扮渔翁到曹营献诈降书，以欺骗曹操'}],人物与人物,三国演义
三国演义_人物_王双_1,三国演义_组织_曹操军_0,归属,[{'71': '王双为魏国先锋大将'}],人物与组织,三国演义
三国演义_组织_曹操军_0,三国演义_组织_泰山寇_0,对抗,[{'14': '许褚击败孙观等四将，泰山贼寇四散逃避'}],组织与组织,三国演义
三国演义_人物_孙綝_0,三国演义_人物_滕胤_0,对立,[{'82': '孙綝杀大司马滕胤，夺其权柄。'}],人物与人物,三国演义
三国演义_人物_李傕_0,三国演义_组织_朝廷_0,领导,[{'6': '李傕、郭汜掌权后朝廷官员由其升降。'}],人物与组织,三国演义
三国演义_人物_诸葛绪_0,三国演义_地点_阴平桥_0,守护,[{'86': '诸葛绪率兵守把阴平桥头，以断姜维归路。'}],人物与地点,三国演义
三国演义_人物_周瑜_0,三国演义_地点_东吴_0,领导,[{'34': '周瑜为东吴大都督，主持赤壁之战，调兵遣将。'}],人物与组织,三国演义
三国演义_人物_关平_0,三国演义_人物_徐晃_0,对立,[{'54': '徐晃用计袭取偃城，与关平交战'}],人物与人物,三国演义
三国演义_人物_刘禅_0,三国演义_人物_费祎_0,上下级,[{'78': '后主加费祎为尚书令，同理丞相事'}],人物与人物,三国演义
三国演义_人物_马超_0,三国演义_地点_西平关_0,守护,"[{'60': '诸葛亮令马超紧守西平关拒轲比能'}, {'61': '马超镇守西平关，西番兵见之不战自退'}]",人物与地点,三国演义
三国演义_人物_张苞_0,三国演义_人物_薛则_0,对立,[{'67': '张苞在接应赵云时遇魏将薛则，将其斩杀'}],人物与人物,三国演义
三国演义_人物_李严_0,三国演义_人物_费观_0,合作,[{'46': '费观举保李严，一同领三万军守绵竹'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_人物_胡班_0,亲密,[{'19': '胡班因父信助关公开城门逃脱火攻，称赞关公为天人'}],人物与人物,三国演义
三国演义_人物_刘璋_0,三国演义_人物_张肃_0,上下级,[{'44': '张肃为广汉太守，效力刘璋，首告张松'}],人物与人物,三国演义
三国演义_人物_李严_0,三国演义_地点_梓潼郡_0,居住,[{'75': '李严被贬为庶人，徙于梓潼郡闲住'}],人物与地点,三国演义
三国演义_人物_严颜_0,三国演义_人物_张飞_0,上下级,"[{'45': '张飞义释严颜，严颜感其恩义而降，愿效犬马之劳。'}, {'46': '张飞为首，严颜为前部，所到之处唤出拜降'}, {'51': '张飞义释严颜，严颜归顺后成为蜀汉部将，听令于张飞。'}]",人物与人物,三国演义
三国演义_人物_许仪_0,三国演义_物品_先锋印_1,持有,[{'85': '钟会挂先锋印于许仪，令其为先锋'}],人物与物品,三国演义
三国演义_人物_邓艾_0,三国演义_技能_反间计_1,掌握,[{'84': '邓艾用反间计使后主召回姜维。'}],人物与技能,三国演义
三国演义_人物_伏完_0,三国演义_物品_伏完书_0,创造,[{'48': '伏完写回书给伏后，原文‘伏完即取纸写书付顺’'}],人物与物品,三国演义
三国演义_人物_杨丑_0,三国演义_人物_眭固_0,对立,[{'14': '眭固杀杨丑，反投犬城'}],人物与人物,三国演义
三国演义_人物_袁尚_0,三国演义_组织_袁尚军_0,领导,[{'24': '袁尚统领袁尚军与曹操及袁谭作战。'}],人物与组织,三国演义
三国演义_人物_孙匡_0,三国演义_人物_孙策_0,亲属,[{'21': '孙策幼弟，曹操以曹仁之女许配之。'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_人物_魏延_0,对立,[{'78': '孔明料魏延久后必反，遗计斩之'}],人物与人物,三国演义
三国演义_人物_左慈_0,三国演义_技能_人遁_0,掌握,[{'50': '左慈掌握人遁，能云游四海，藏形变身。'}],人物与技能,三国演义
三国演义_人物_刘封_0,三国演义_人物_张飞_0,亲属,[{'26': '刘封拜张飞为叔。'}],人物与人物,三国演义
三国演义_人物_卫瓘_0,三国演义_人物_田续_0,上下级,[{'87': '卫瓘遣田续引兵追杀邓艾。'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_物品_异锦战袍_0,持有,[{'18': '曹操所赠新战袍，关羽受之，但穿于旧袍之下。'}],人物与物品,三国演义
三国演义_人物_司马师_0,三国演义_人物_张缉_0,对立,[{'81': '司马师搜出身怀血诏的张缉，腰斩灭族'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_物品_诏书_4,持有,[{'73': '孔明焚香接诏，拜受恢复丞相之职的诏书。'}],人物与物品,三国演义
三国演义_人物_严峻_0,三国演义_人物_诸葛亮_0,对立,[{'30': '严峻问诸葛亮治何经典，被以腐儒之说驳斥，低头丧气'}],人物与人物,三国演义
