id,type,description,book
三国演义_人物_关羽_0,人物,"实体名：关羽
别名：云长，关，关云长，关公
实体描述：
- 字云长，本字长生，河东解良人。身长九尺，髯长二尺，面如重枣，唇若涂脂，丹凤眼，卧蚕眉。因杀势豪逃难江湖五六年，后与刘备、张飞结义，打造青龙偃月刀，随刘备讨黄巾。
- 字云长，称关公。刘备义弟，劝刘备杀督邮弃官，随刘备征战。
- 字云长，又称关公。刘备结义兄弟，身长九尺，髯长二尺，丹凤眼，卧蚕眉，面如重枣，声如巨钟。时为马弓手。斩华雄，酒尚温。后在虎牢关与张飞、刘备合战吕布。
- 字云长，刘备结义兄弟，与张飞随刘备助公孙瓒战袁绍。
- 字云长，又称关云长，刘备结义兄弟，随刘备救北海，出战管亥，数十合间劈管亥于马下，后随刘备救徐州。
- 刘备二弟，随刘备到徐州，再三相劝刘备领徐州。
- 即关羽，字云长，刘玄德的结义兄弟，在后堂对吕布表现出不满。
- 字云长，又称关公。刘备结拜兄弟，与纪灵大战三十合不分胜负，斩荀正。
- 即关羽，字云长，刘备的结义兄弟，与张飞并称关、张，曾劝刘备不可信吕布。
- 字云长，刘备义弟，随刘备赴吕布宴，按剑立于背后。后与张辽交战，并随刘备突围投曹操。
- 刘备结义兄弟，名羽，助战吕布，杀退袁术，后守小沛西门。又称关公、云长。
- 关羽，字云长，又称关公。本篇中与张飞各自溃败后收兵山中，后与张飞重逢，一同协助曹操攻打吕布，曾在路上拦住吕布。
- 字云长，又称关公。刘备二弟，曾跪求曹操不杀张辽。在许田打围时欲斩曹操，被刘备阻止。后设计斩杀车胄，夺回徐州。与张飞一同保护刘备。
- 字云长，刘备的结义兄弟，生擒王忠。后守下邳，安置甘、糜二夫人。
- 字云长，刘备结义兄弟，保护刘备妻小死守下邳。曹操爱其武艺人材，欲说降之。
- 字云长，又称关公、美髯公。刘备结义兄弟，武艺超群，忠义无双。曾被困土山，与曹操约三事降汉不降曹，后斩颜良、文丑，封汉寿亭侯。得知刘备下落后果断辞曹，挂印封金，护送二嫂离去。
- 名关羽，字云长，又称汉寿亭侯、关某。护送二嫂寻兄，过五关斩六将，骑赤兔马，持青龙刀，封金挂印，不辞而别。
- 又称云长、关将军、关某，关羽，刘备二弟，忠义无双，手持青龙刀（文中称刀），骑赤兔马。护送二嫂寻找刘备，途中斩蔡阳、杀秦琪，曾被曹操所留，后离开许都，与张飞古城相会。
- 字云长，刘备结义兄弟，屯兵东南角，杀退乐进，与关平、周仓同救刘备。
- 字云长，刘备二弟。随刘备讨贼，建议刘备赴襄阳会。
- 字云长，又称关公。刘备结义兄弟，勇武过人，文中奉命从左路迎敌，后夺取樊城。
- 字云长，又称关公，刘备的结义兄弟。随刘备三顾茅庐，曾质疑诸葛亮自比管仲乐毅是否太过。
- 字云长，刘备二弟，守新野，受孔明将令于豫山埋伏，后又于白河上流放水淹曹军。
- 字云长，刘备二弟，手执青龙刀，坐下赤兔马。曾往江夏借得军马一万，于汉津截出，吓退曹操。
- 字云长，刘备大将，率精兵万人。
- 字云长，又称关云长。刘备二弟，世之虎将，曾斩颜良、文丑，随刘备赴宴护卫。
- 字云长，刘备部将，立军令状去华容道埋伏，孔明担心其放走曹操。
- 字云长，又称关云长、关某，刘备部将。奉军师令守华容道，因念曹操旧恩及见张辽，放走曹操。
- 字云长，又称关云长、关某。刘备帐下大将，守荆州，后奉命取长沙，与黄忠大战百余合不分胜负，欲用拖刀计，感黄忠义气，黄忠射其盔缨报恩，后劝降黄忠。
- 刘备的结义兄弟，在黄州界首带领刀手杀出，吓退周瑜。
- 又称关公，被诸葛亮埋伏击败周瑜的军马之一，后从江陵杀来捉周瑜。
- 字云长，刘备结义兄弟。奉命洒扫驿庭接待张松，后守荆州拒襄阳要路。又称关云长、关某。
- 即关羽，字云长。受刘备托付保守荆州，孔明嘱其“北拒曹操，东和孙权”。领印绶守荆州。
- 刘备结义兄弟，字云长，美髯公，受封荡寇将军、汉寿亭侯。欲与马超比试，被诸葛亮书信劝阻。
- 又称云长、关公，刘备结义兄弟，镇守荆州，性格刚烈勇猛，单刀赴会鲁肃之宴，手提大刀，谈笑自若，最终安全返回荆州。
- 刘备部将，称关将军，镇守荆州，字云长。
- 又称关将军，蜀汉大将，孔明欲从荆州替回以敌夏侯渊，文本中提及。
- 字云长，又称关公、关云长、前将军，五虎大将之首，镇守荆州，勇猛且有谋略，使用青龙刀，曾水淹七军，擒于禁、斩庞德。
- 又称关公、云长、君侯、关将军，蜀汉名将，右臂中乌头毒箭，接受华佗刮骨疗毒，威震华夏，后因东吴袭取荆州而败走麦城。
- 即关羽，字云长，蜀汉五虎上将之首，汉寿亭侯。与刘备、张飞桃园结义。在麦城突围时被擒，不屈而死。死后显圣，追吕蒙之魂，惊曹操，托梦刘备。又称关将军、关云长。
- 即关羽，被东吴孙权所害。画中俨然上坐，水淹七军擒于禁、庞德。
- 刘备二弟，又称云长、关公。被东吴所害，引发刘备、张飞报仇之事。
- 蜀汉五虎大将之一，被东吴所害。文中以关公神像、显圣形式出现，其子关兴为其报仇，斩杀潘璋。
- 蜀汉名将，字云长，刘备结义兄弟。已故，死后被上帝敕命为神，鬼魂显现于刘备灯影下，言与刘备聚会不远。
- 蜀汉名将，关兴之父，又称关公。死后显圣，在云雾中救关兴脱困，并指路；又惊退羌兵，指路救张苞。
- 古风中提及，义结关张愿扶主。",三国演义
三国演义_人物_典满_0,人物,"实体名：典满
实体描述：
- 典韦之子，被封为中郎，收养在曹操府中。",三国演义
三国演义_人物_典韦_0,人物,"实体名：典韦
实体描述：
- 陈留人，勇力过人，使两枝铁戟重八十斤，逐虎过涧，被夏侯惇收于军中，曹操称之为“古之恶来”，任帐前都尉。
- 曹操部将，手挺双铁戟，冒箭救曹操，飞戟杀敌，杀散敌军。
- 曹操部将，勇猛，多次杀入城中救曹操，后为先锋与许褚等共攻吕布。
- 曹操部将，领铁骑冲突，后为都尉。
- 曹操猛将，力大勇猛，使双铁戟。守中军帐外宿卫，被胡车儿盗走双戟后，醉酒以腰刀步卒死战，拒寨门杀伤多人，最终中枪而死。曹操哭祭之。
- 曹操帐下猛将，已故，曹操为之立祀祭奠。
- 曹操帐前虎卫军骁将，已死，被提及。",三国演义
三国演义_人物_冯习_0,人物,"实体名：冯习
实体描述：
- 蜀汉副将，参与劫寨等战斗。
- 蜀将，随刘备伐吴，劝黄忠勿轻进，后引兵助战。
- 蜀将，营中火起后慌逃，被徐盛敌住，后与张南同死于乱军。
- 蜀汉将领，随刘备伐吴，在猇亭之战中殁于王事。",三国演义
三国演义_人物_冯方女_0,人物,"实体名：冯方女
实体描述：
- 袁术所立皇后。",三国演义
三国演义_人物_冯礼_0,人物,"实体名：冯礼
实体描述：
- 冀州东门守将，因被审配责罚而怀恨降曹，后带人掘地道失败被杀。",三国演义
三国演义_人物_冯紞_0,人物,"实体名：冯紞
实体描述：
- 晋臣，力言不可伐吴。",三国演义
三国演义_人物_凌操_0,人物,"实体名：凌操
实体描述：
- 土人，领乡人杀败严白虎，后与子同接孙策，被使为从征校尉。
- 孙权部将，轻舟杀入夏口，被甘宁一箭射死。
- 凌统之父，被甘宁射死。",三国演义
三国演义_人物_凌统_0,人物,"实体名：凌统
实体描述：
- 凌操之子，年十五，奋力夺回父亲尸体。
- 东吴将领，字公绩？因甘宁射死其父凌操，欲杀甘宁报仇，被孙权劝止，后加封为承烈都尉。
- 东吴武将，被周瑜任为第三队将领。
- 东吴将领，领三千兵直截彝陵界首，以兵应乌林火起。
- 字公绩，东吴将领。在赤壁后拦截曹操，后暂代周瑜守营，救程普败军。
- 东吴将领，守汉阳郡。
- 东吴将领，随周瑜为后队。
- 孙权部将，与甘宁有杀父之仇，在逍遥津保护孙权死战。
- 东吴将领，与甘宁争功，后因甘宁救其性命而结为生死之交。
- 东吴合后，奉命拒蜀。
- 东吴将领，参与围攻黄忠。
- 东吴将领，曾应声愿往取蜀营。",三国演义
三国演义_人物_刘?_0,人物,"实体名：刘?
实体描述：
- 本郡太守，不信管辂神卜，以印囊、山鸡毛试之，大惊。",三国演义
三国演义_人物_刘丞_0,人物,"实体名：刘丞
实体描述：
- 将军，与全纪共谋诛孙綝，被孙綝拿下斩杀。",三国演义
三国演义_人物_刘元起_0,人物,"实体名：刘元起
实体描述：
- 刘备叔父，奇刘备之言，常资给之。",三国演义
三国演义_人物_刘先_0,人物,"实体名：刘先
实体描述：
- 刘表部下别驾，奉命守荆州。
- 荆州别驾，与邓义同降曹操。",三国演义
三国演义_人物_刘劭_0,人物,"实体名：刘劭
实体描述：
- 魏国将领，奉命救江夏，后谨防孙权后兵。",三国演义
三国演义_人物_刘勋_0,人物,"实体名：刘勋
实体描述：
- 被孙策袭取庐江而败。",三国演义
三国演义_人物_刘备_0,人物,"实体名：刘备
别名：先帝，刘玄德，昭烈皇帝，汉中王，玄德
实体描述：
- 字玄德，中山靖王刘胜之后，汉景帝阁下玄孙，身长七尺五寸，两耳垂肩，双手过膝，面如冠玉，唇若涂脂。幼孤，事母至孝，贩屦织席为业，家住涿县楼桑村。曾师事郑玄、卢植，与公孙瓒等为友。后与关羽、张飞桃园结义，立志破贼安民。
- 字玄德，又称刘玄德、备。中山靖王之后，与关羽、张飞结义，参与讨伐黄巾军，有功授安喜县尉，后因督邮之事弃官。
- 字玄德，又称刘玄德。汉室宗亲，平原县令。与关羽、张飞结义。随公孙瓒讨董，参与三英战吕布。
- 字玄德，平原相，与关羽、张飞助公孙瓒战袁绍，后与赵云相识并有不舍之心。
- 字玄德，又称刘玄德，汉室宗亲，平原相，当世英雄，率关羽、张飞及三千精兵救北海，后又往公孙瓒处借兵救徐州，写信劝曹操解和，不受徐州牌印，驻军小沛。
- 又称刘玄德、玄德、刘使君、备。从小沛到徐州，受陶谦托付，最终权领徐州牧，用孙乾、糜竺等辅佐。
- 字玄德，徐州之主，收留吕布，让其驻扎小沛，后与吕布、关羽、张飞等共事。
- 字玄德，又称刘玄德、玄德、刘使君。领徐州牧，封征东将军宜城亭侯。收留吕布，拒绝曹操密书杀布，后奉诏讨袁术，被吕布袭取徐州。
- 字玄德，又称刘玄德，与关羽、张飞桃园结义，曾失城池家小，后屯小沛，屈身守分以待天时。
- 字玄德，屯军小沛，被袁术攻打后求援于吕布。吕布射戟解围，后因张飞夺马与吕布交恶，弃城投奔曹操。曹操表其为豫州牧，进兵屯小沛攻吕布。
- 豫州牧，字玄德，与曹操联合，屯兵小沛，后杀韩暹、杨奉。又称玄德、刘玄德、备。
- 刘备，字玄德，又称刘豫州、大耳儿。本篇中他丢失沛城，妻小失散，匹马逃难，投奔曹操，后随曹操攻吕布，最终参与白门楼之会。曾受吕布辕门射赖之恩。
- 字玄德，又称刘使君、刘皇叔、左将军。中山靖王之后，汉献帝之叔。参与董承衣带诏密谋，在许田打围时制止关羽杀曹操。后借截击袁术之名脱离曹操控制，领兵徐州，斩杀车胄。曾种菜韬晦，煮酒论英雄时假借惧雷掩饰失箸。
- 字玄德，徐州牧，曾师事郑玄，与曹操、袁绍等争战。被曹操怀疑反叛，遣刘岱、王忠攻之，刘备生擒二人后释放，欲与曹操和解。
- 字玄德，汉室宗亲，徐州牧。文中他兵败后投奔袁绍，曾与张飞分兵劫曹操寨，失败后匹马逃往青州。
- 字玄德，又称刘皇叔、刘使君。关羽结义兄长，与关羽、张飞桃园结义。徐州兵败后投奔袁绍，后得知关羽在曹操处，修书召其归来。
- 刘备，字玄德，称刘皇叔，关公之兄，在袁绍处后往汝南会合刘辟。
- 字玄德，又称皇叔。先投袁绍，后往汝南，又回河北。与关、张古城重聚，得赵云等，驻军汝南。
- 字玄德，又称刘使君，汉室宗亲，乘虚攻许昌，在穰山与曹操交战，后败走投奔刘表。
- 即刘备，刘表遣其为前部迎击曹操，后引兵自回荆州。
- 字玄德，又称使君。在荆州助刘表讨张武、陈孙，得马，被蔡瑁设计陷害，跃马过檀溪逃回新野。
- 字玄德，又称刘玄德、使君、刘豫州、皇叔。汉室宗亲，仁义之主，文中逃席跃马檀溪，得水镜先生指点，求贤若渴，后得徐庶、诸葛亮辅佐。
- 字玄德，又称刘豫州、刘皇叔，汉室末胄，涿郡人。仁义布于四海，三次拜访诸葛亮，求安邦定国之策。曾为左将军、宜城亭侯、豫州牧。
- 字玄德，汉室宗亲，屯新野，得孔明辅佐，以师礼待之，后走樊城避曹军。
- 字玄德，又称刘使君、刘皇叔，仁德之主，携百姓渡江，败于曹操，后投江夏。曾哭告于刘表墓前，不弃百姓，被赵云救阿斗后掷子慰将。
- 字玄德，又称刘豫州、豫州。汉室宗亲，屯兵江夏，派诸葛亮联合东吴，以仁义著称，曾携民渡江。
- 刘豫州、刘皇叔，汉室之胄，与东吴结盟共伐曹操，军师诸葛亮。
- 字玄德，又称刘豫州、刘使君、备。蜀汉之主，与东吴结盟破曹，曾赴周瑜宴请，险遭杀害。
- 字玄德，称刘皇叔，屯兵夏口，派赵云接应诸葛亮，后与孔明共看周瑜用兵。
- 字玄德，又称主公，刘备军首领。屯兵油江口，欲取南郡，后得诸葛亮计策坐收南郡、荆州、襄阳。
- 字玄德，又称刘皇叔、刘玄德。大汉皇叔，刘表之弟。得荆州、南郡、襄阳后，采纳马良建议，先后取零陵、桂阳、武陵、长沙四郡，重用赵云、张飞、关羽等，待黄忠甚厚，改油江口为公安。
- 字玄德，又称刘皇叔，中山靖王之后，汉室宗亲，仁义布于天下，被孙权招为妹婿，后与孙夫人成亲，最终离开东吴回到荆州。
- 字玄德，又称刘皇叔，荆州牧，孙夫人之夫，与孔明归荆州庆喜，后按孔明计策在鲁肃面前大哭以拖延还荆州。
- 字玄德，又称刘皇叔。与孔明在山顶饮酒，闻周瑜死讯后派孔明吊丧。初见庞统因其貌陋只授耒阳县宰，后得知其才，拜为副军师中郎将。
- 又称玄德、刘皇叔。荆州之主，与孙权结为唇齿，写信联络马超共讨曹操。
- 字玄德，汉朝皇叔，荆州之主。仁义宽厚，礼贤下士，张松献图后决定取西川。又称刘玄德、皇叔。
- 字玄德，又称刘玄德，汉室宗亲，本次入蜀与刘璋相会，后引兵拒张鲁于葭萌关。手下有庞统、法正、赵云、张飞、诸葛亮等。其子阿斗被孙夫人欲带回东吴，被赵云、张飞截江夺回。
- 字玄德，又称刘皇叔。领兵在葭萌关，后与庞统商议取西川，杀杨怀、高沛，夺涪水关。
- 字玄德，又称刘将军，蜀汉之主。在涪关与庞统商议进兵，后将白马换给庞统。夜梦神人击臂，疑孔明之书。后闻庞统死痛哭。
- 蜀汉之主，字玄德，又称刘玄德、主公。率军攻打雒城，被张任追击时得张飞救援，后义释严颜，赏赐黄金锁子甲，最终攻下雒城。
- 蜀汉之主，字玄德，又称刘皇叔。领益州牧，仁德待人，收服马超，平定西川，逐刘璋至公安。
- 字玄德，称皇叔，蜀汉之主，与关羽、张飞桃园结义，借荆州不还，后得西川，许诺先还三郡但被关羽拒绝。
- 西川之主，字玄德，与诸葛亮商议退曹之策。
- 字刘玄德，又称刘皇叔，左慈劝曹操让位与之，耿纪等欲结为外援。
- 即刘备，蜀汉君主，关心张飞饮酒，听从孔明建议，后亲率大军图汉中，厚赏黄忠、严颜。
- 蜀汉之主，字玄德。亲征汉中，封黄忠为征西大将军，赞叹赵云一身是胆，号虎威将军。自称大汉宗亲，奉诏讨贼。
- 字玄德，又称汉中王、刘玄德、备，汉朝宗室，仁义著于天下，抚有两川之地，后进位汉中王，立刘禅为王世子。
- 即刘备，关公之兄，受其厚恩。
- 字玄德，汉中王，蜀汉君主。与关羽、张飞桃园结义，闻关羽死讯哭绝于地，誓报弟仇。又称刘皇叔。
- 即刘备，字玄德，后称先主。闻曹丕逼汉帝，痛哭，后听孔明等劝进，即帝位，改元章武元年，封诸葛亮为丞相。欲起兵为关羽报仇。
- 蜀汉先主，又称陛下、先主。为报关羽、张飞之仇，不顾赵云、诸葛亮等人劝阻，执意起兵伐吴。御驾亲征，统领七十五万大军，后因张飞遇害更加悲痛，最终在彝陵之战中与吴军对峙。
- 蜀汉先主，又称刘皇叔，御驾亲征东吴为关羽、张飞报仇，后因兵败忧愤而终。文中率军至猇亭，亲捧马忠首级祭祀关公，定要灭吴。
- 蜀汉先主，又称玄德、刘玄德、先主。率军伐吴，连营七百里，被陆逊火攻击败，逃往白帝城，后由赵云救入白帝城。
- 蜀汉先主，又称刘先主、蜀主、先主。在猇亭彝陵之战中被陆逊击败，退守白帝城，改馆驿为永安宫。后病重，于永安宫托孤于诸葛亮，嘱其辅佐刘禅，并言“君才十倍曹丕，必能安邦定国”。临终前哭祭关羽、张飞，驾崩时六十三岁。
- 蜀汉先主刘备，已晏驾，在日与吴不睦。
- 蜀汉先帝刘备，托孤于孔明。
- 蜀汉昭烈帝刘备，诸葛亮在《出师表》中多次提及，曾三顾茅庐、临崩寄臣以大事。
- 指刘备，蜀汉昭烈皇帝。曾称赵云之德，嘱孔明马谡言过其实不可大用。孔明追思其言而痛哭。
- 蜀汉先帝刘备，孔明受其托孤之重。
- 蜀汉先主刘备，诸葛亮受其三顾之恩和托孤之重。
- 蜀汉先主刘备，曾言孔明识魏延脑后有反骨。
- 蜀汉昭烈帝，白帝城托孤于诸葛孔明。
- 指刘备，蜀汉昭烈皇帝。刘谌至昭烈庙哭诉，言先帝创立基业不易。
- 古风中提及，楼桑玄德本皇孙。",三国演义
