head_id,tail_id,type,description,source_relationship_type,book
西游记_人物_唐三藏_0,西游记_技能_紧箍儿咒_0,掌握,"[{'14': '唐僧受观音传授，默念紧箍咒可使悟空头痛'}, {'16': '三藏会念紧箍咒来约束孙行者'}, {'25': '唐三藏会念紧箍儿咒，用以控制孙行者。'}, {'26': '唐僧以念那话儿经（紧箍咒）约束孙悟空，若三日内不回便念此经。'}, {'27': '唐僧会念紧箍儿咒，本回中多次念咒惩罚悟空。'}, {'30': '唐僧会用紧箍儿咒约束孙悟空。'}, {'31': '唐僧会念紧箍儿咒管教孙悟空，孙悟空曾求他莫念。'}, {'38': '唐僧会念紧箍儿咒，猪八戒撺唆后他果真念起咒语勒得猴子眼胀头疼'}, {'39': '唐僧念紧箍儿咒使孙悟空头痛难禁，以此管教他。'}, {'40': '唐僧因孙大圣弄他下马而大怒，要念紧箍儿咒约束行者。'}, {'56': '唐三藏会念紧箍儿咒，本回中念了十余遍逼迫孙悟空离开。'}, {'57': '唐僧念紧箍儿咒赶走孙悟空'}, {'58': '唐僧会念紧箍儿咒，曾念咒试验真假孙悟空，二人均头疼。'}, {'76': '唐僧会念紧箍咒，八戒曾撺掇他咒孙悟空。'}, {'96': '唐僧会念紧箍儿咒以约束孙悟空。'}, {'100': '唐僧会念紧箍咒以管束孙悟空'}]",人物与技能,西游记
西游记_人物_增长天王_0,西游记_地点_东天门_0,守护,[{'55': '增长天王在东天门处，见孙悟空作礼询问。'}],人物与地点,西游记
西游记_人物_灵吉菩萨_0,西游记_物品_飞龙宝杖_0,持有,"[{'21': '灵吉菩萨使用飞龙宝杖变化为八爪金龙抓住黄风怪。'}, {'59': '灵吉菩萨持有飞龙杖，曾用于降服黄风怪。'}]",人物与物品,西游记
西游记_人物_黄狮精_0,西游记_物品_九齿钉钯_0,持有,[{'89': '黄狮精偷走九齿渗金钉钯，并准备举办钉钯嘉会。'}],人物与物品,西游记
西游记_人物_唐三藏_0,西游记_组织_佛家_0,归属,[{'54': '唐三藏是出家人，坚守佛家德行，奉佛旨西天取经。'}],人物与组织,西游记
西游记_人物_广目天王_0,西游记_组织_四大天将_0,领导,[{'58': '广目天王率马赵温关四大天将把守南天门。'}],人物与组织,西游记
西游记_人物_九灵元圣_0,西游记_人物_孙悟空_0,对立,"[{'89': '九灵元圣答应黄狮精要擒拿孙行者等人报仇。'}, {'90': '孙大圣与九灵元圣激战，寻机救师父与王子'}]",人物与人物,西游记
西游记_地点_洪福寺_0,西游记_地点_长安城_0,隶属,"[{'12': '洪福寺位于长安城，玄奘在此修行'}, {'100': '洪福寺位于长安，是唐僧旧住的寺院'}]",地点与地点,西游记
西游记_人物_孙悟空_0,西游记_物品_钢刀_0,争夺,[{'2': '孙悟空从混世魔王手中夺得钢刀并将其杀死。'}],人物与物品,西游记
西游记_地点_金銮宝殿_2,西游记_地点_灭法国_0,隶属,[{'85': '金銮宝殿是钦法国国王的朝堂，国王在此接见唐僧'}],地点与地点,西游记
西游记_人物_尉迟敬德_0,西游记_组织_唐朝_0,归属,[{'10': '尉迟敬德是大唐将领，与秦叔宝同为门神。'}],人物与组织,西游记
西游记_人物_银角大王_0,西游记_技能_松绳咒_0,掌握,[{'34': '二魔念松绳咒脱出幌金绳，反将孙行者扣住。'}],人物与技能,西游记
西游记_人物_殷开山_0,西游记_人物_陈光蕊_0,亲属,[{'101': '殷开山将女儿许配给陈光蕊，为岳父女婿。'}],人物与人物,西游记
西游记_人物_唐三藏_0,西游记_技能_受生度亡经_0,掌握,[{'12': '玄奘在法会上念诵《受生度亡经》'}],人物与技能,西游记
西游记_人物_孙悟空_0,西游记_人物_巴将军_0,上下级,[{'3': '孙悟空将两个通背猿猴封为崩、芭二将军。'}],人物与人物,西游记
西游记_人物_东海龙王敖广_0,西游记_人物_敖闰_0,亲属,[{'3': '敖闰是敖广的弟弟，西海龙王。'}],人物与人物,西游记
西游记_人物_牛魔王_0,西游记_地点_摩云洞_0,居住,"[{'60': '牛魔王与玉面公主居住在摩云洞。'}, {'61': '牛魔王在积雷山摩云洞有洞府'}]",人物与地点,西游记
西游记_人物_猪八戒_0,西游记_地点_福陵山_0,居住,"[{'8': '猪悟能占据福陵山山场'}, {'18': '猪刚鬣自称家住福陵山'}, {'94': '猪八戒被贬后住福陵山，造恶无边'}]",人物与地点,西游记
西游记_人物_孙悟空_0,西游记_地点_驼罗庄_0,守护,[{'67': '行者应驼罗庄李老儿请求，为驼罗庄降妖除害。'}],人物与地点,西游记
西游记_人物_孙悟空_0,西游记_技能_金钢之躯_0,掌握,"[{'7': '大圣运用三昧火煅成金钢之躯，刀砍斧剁不能伤'}, {'19': '孙悟空经历锻炼获得铜头铁臂。'}]",人物与技能,西游记
西游记_人物_火德星君_0,西游记_物品_火弓_0,持有,[{'51': '火德星君令火部神兵放火，火弓被兕怪的圈子套去。'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_物品_紫金红葫芦_0,持有,"[{'33': '孙悟空从精细鬼处骗得紫金红葫芦。'}, {'35': '孙大圣从银角大王处夺得紫金红葫芦，并用来装银角。'}]",人物与物品,西游记
西游记_地点_誊黄寺_0,西游记_地点_长安城_0,隶属,[{'100': '誊黄寺建于长安城东，用于誊写经文的寺院'}],地点与地点,西游记
西游记_人物_东来佛祖_0,西游记_地点_极乐世界_0,居住,[{'66': '东来佛祖收服黄眉大王后驾祥云径转极乐世界'}],人物与地点,西游记
西游记_人物_可韩丈人真君_0,西游记_人物_玉皇大帝_0,上下级,[{'51': '玉帝降旨可韩司查勘满天星宿神王有无思凡下界，可韩丈人真君领旨执行。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_人物_敖顺_1,上下级,[{'45': '孙大圣命令敖顺助力下雨，敖顺遵命'}],人物与人物,西游记
西游记_人物_王小二_0,西游记_地点_王小二店_0,居住,[{'84': '王小二经营并居住在王小二店'}],人物与地点,西游记
西游记_人物_巴山虎_0,西游记_地点_莲花洞_0,居住,[{'34': '巴山虎是莲花洞的常随小妖，住在洞中。'}],人物与地点,西游记
西游记_人物_唐太宗_0,西游记_人物_李元吉_0,亲属,[{'10': '李元吉是唐太宗之弟，在阴司与建成一同揪打索命。'}],人物与人物,西游记
西游记_人物_六丁六甲_0,西游记_人物_观世音菩萨_0,上下级,[{'99': '观音菩萨派遣六丁六甲保护唐僧，现缴法旨。'}],人物与人物,西游记
西游记_人物_唐太宗_0,西游记_人物_殷开山_0,上下级,[{'101': '唐太宗准殷开山奏请，发御林军由殷丞相督兵剿贼。'}],人物与人物,西游记
西游记_人物_赛太岁_0,西游记_物品_宣花钺斧_0,持有,[{'71': '赛太岁手持一柄宣花钺斧与孙悟空交战。'}],人物与物品,西游记
西游记_人物_九灵元圣_0,西游记_人物_黄狮精_0,亲属,[{'89': '九灵元圣是黄狮精的祖翁，黄狮精称其为祖爷爷。'}],人物与人物,西游记
西游记_人物_大圣国师王菩萨_0,西游记_人物_孙悟空_0,合作,[{'66': '国师王菩萨应请派小张太子和四大神将助孙悟空'}],人物与人物,西游记
西游记_地点_碗子山波月洞_0,西游记_地点_荆棘丛_0,连通,[{'29': '波月洞后门外有荆棘丛，唐僧从后门逃出藏身其中'}],地点与地点,西游记
西游记_人物_唐太宗_0,西游记_人物_胡敬德_0,上下级,[{'11': '太宗差胡敬德前往开封府向相良还金银并监造相国寺。'}],人物与人物,西游记
西游记_人物_乌鸡国太子_0,西游记_物品_白玉圭_0,持有,[{'38': '太子从袖中取出金厢白玉圭递给娘娘，称是父王遗下的表记'}],人物与物品,西游记
西游记_人物_沙悟净_0,西游记_技能_摄法_0,掌握,[{'99': '沙僧提议师徒都作起摄法将师父驾过河，表明他掌握摄法。'}],人物与技能,西游记
西游记_地点_方丈_2,西游记_地点_镇海禅林寺_0,隶属,[{'80': '方丈是镇海禅林寺中住持的居室，本回中唐僧被喇嘛和尚引至方丈。'}],地点与地点,西游记
西游记_地点_黄风岭_0,西游记_地点_黄风洞_0,隶属,[{'20': '黄风洞在黄风岭中'}],地点与地点,西游记
西游记_地点_太和宫_0,西游记_地点_武当山_0,隶属,[{'66': '太和宫是武当山上的宫殿'}],地点与地点,西游记
西游记_人物_孙悟空_0,西游记_技能_缩地法_0,掌握,"[{'22': '缩地法，老孙件件皆知。'}, {'40': '孙大圣使移山缩地之法，用金箍棒往后一指，让师徒越过峰头。'}]",人物与技能,西游记
西游记_人物_沙悟净_0,西游记_物品_降妖棒_0,持有,"[{'8': '沙悟净手执一根降妖宝杖'}, {'22': '手持宝杖甚峥嵘，手中执定降妖杖。'}, {'25': '沙和尚使用宝杖参与围攻镇元仙。'}, {'28': '沙僧使用降妖宝杖与黄袍怪交锋'}, {'29': '沙悟净使用降妖宝杖与黄袍怪厮杀'}, {'33': '沙僧掣出降妖棒与二魔对战。'}, {'35': '沙和尚举降妖杖打退群妖。'}, {'39': '沙僧使用降妖宝杖参与战斗。'}, {'40': '沙僧使用宝杖作为兵器护卫唐僧。'}, {'43': '沙僧手持降妖宝杖下水与鼍龙争斗。'}, {'48': '沙和尚在冰上横担降妖宝杖以防落水。'}, {'49': '沙僧使用降妖真宝杖，与灵感大王相斗。'}, {'54': '沙悟净掣出宝杖打向摄走唐僧的女子。'}, {'57': '沙僧用降妖杖打死假沙僧'}, {'58': '沙僧使用降妖宝杖打进水帘洞寻找包袱。'}, {'74': '沙僧使用降妖宝杖作为兵器。'}, {'76': '沙僧使用降妖杖作为兵器。'}, {'82': '沙僧使用杖作为武器，拦住洞门'}, {'85': '沙和尚掣禅杖与假妖精战斗'}, {'88': '沙僧持有降妖宝杖，重五千零四十八斤。'}, {'89': '沙和尚进入虎口洞后夺回降妖杖，重新持有。'}, {'90': '沙僧使用降妖杖作为兵器，重八百斤'}, {'92': '沙僧的武器，用于战斗。'}]",人物与物品,西游记
西游记_地点_西牛贺洲_0,西游记_地点_铜台府_0,隶属,[{'96': '铜台府属于西牛贺洲。'}],地点与地点,西游记
西游记_人物_泾河龙王_0,西游记_地点_泾河_0,居住,[{'9': '泾河龙王是泾河水府主人，管辖泾河，水族均在泾河之中。'}],人物与地点,西游记
西游记_人物_胜至金刚_0,西游记_地点_峨眉山清凉洞_0,居住,[{'61': '胜至金刚修行于峨眉山清凉洞'}],人物与地点,西游记
西游记_人物_唐三藏_0,西游记_人物_百花羞_0,合作,[{'29': '百花羞解救被绑的唐僧并托其捎带家书至宝象国'}],人物与人物,西游记
西游记_人物_小张太子_0,西游记_技能_长生诀_0,掌握,[{'66': '小张太子学成长生不老之术，容颜永似少年郎'}],人物与技能,西游记
西游记_人物_胡敬德_0,西游记_组织_唐朝_0,归属,[{'11': '胡敬德是唐朝将领，被奉为鄂国公。'}],人物与组织,西游记
西游记_人物_邓化_0,西游记_组织_九天应元府_0,归属,[{'51': '邓化是九天府点派的雷公，奉旨下界助阵。'}],人物与组织,西游记
西游记_人物_猪八戒_0,西游记_地点_高老庄_0,居住,"[{'18': '猪刚鬣作为女婿住在高老庄高太公家的后宅'}, {'20': '猪悟能曾在高老庄居住'}, {'23': '猪八戒曾在高老庄做女婿，长期居住在此，后被孙悟空降服离开。'}, {'32': '猪八戒原居住高老庄，有浑家，曾想回去。'}]",人物与地点,西游记
西游记_人物_泾河龙王_0,西游记_人物_鼍洁_0,亲属,[{'43': '泾河龙王是鼍洁的父亲，因错行风雨被斩。'}],人物与人物,西游记
西游记_人物_六丁六甲_0,西游记_人物_玉皇大帝_0,上下级,[{'7': '玉帝教六丁六甲将悟空解下付与老君'}],人物与人物,西游记
西游记_人物_李翠莲_0,西游记_地点_均州_0,出身,[{'11': '李翠莲是均州人氏，与刘全同乡。'}],人物与地点,西游记
西游记_人物_陈光蕊_0,西游记_物品_走盘珠_0,持有,[{'101': '龙王赠送走盘珠两颗给陈光蕊。'}],人物与物品,西游记
西游记_人物_刘伯钦_0,西游记_人物_媳妇_0,亲属,[{'13': '刘伯钦之妻，与婆婆一同准备洁净茶饭'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_物品_牙牌_0,持有,[{'70': '孙悟空解下有来有去的牙牌带在腰间，用于假扮'}],人物与物品,西游记
西游记_地点_灵感大王庙_0,西游记_地点_陈家庄_0,隶属,[{'48': '灵感庙是陈家庄的庙宇，庄内祭赛在此进行。'}],地点与地点,西游记
西游记_人物_唐三藏_0,西游记_人物_熊山君_0,对立,[{'13': '熊山君建议食二留一，与三藏为敌'}],人物与人物,西游记
西游记_人物_白鹦哥_0,西游记_人物_观世音菩萨_0,上下级,[{'58': '白鹦哥是观音菩萨身边的灵禽，随观音一同送孙悟空回唐僧处。'}],人物与人物,西游记
西游记_人物_九灵元圣_0,西游记_人物_二王子_0,对立,[{'90': '九灵元圣张口噙走二王子'}],人物与人物,西游记
西游记_人物_猪八戒_0,西游记_人物_奎木狼_0,对立,"[{'28': '猪八戒为救师父与黄袍怪在云端厮杀数十回合'}, {'29': '猪八戒奉国王旨意与黄袍怪厮杀，欲捉拿妖怪救公主'}]",人物与人物,西游记
西游记_地点_泗洲_0,西游记_地点_盱眙山_0,隶属,[{'66': '盱眙山即泗洲的蠙城所在'}],地点与地点,西游记
西游记_人物_孙悟空_0,西游记_技能_翻江搅海_0,掌握,[{'15': '孙悟空施展翻江搅海神通，搅浑鹰愁涧逼出玉龙。'}],人物与技能,西游记
西游记_人物_伶俐虫_0,西游记_人物_孙悟空_0,对立,[{'33': '孙悟空变作老真人骗伶俐虫，用假葫芦换走了羊脂玉净瓶。'}],人物与人物,西游记
西游记_人物_玉面公主_0,西游记_地点_摩云洞_0,居住,"[{'60': '玉面公主的洞府，与牛魔王同居。'}, {'61': '玉面公主居住在积雷山摩云洞'}]",人物与地点,西游记
西游记_人物_孙悟空_0,西游记_人物_蝎子精_0,对立,[{'55': '孙悟空与蝎子精打斗，被倒马毒扎伤头皮，后请昴日星官降伏。'}],人物与人物,西游记
西游记_人物_小张太子_0,西游记_组织_四大神将_0,领导,[{'66': '小张太子帅领四大神将前往小雷音寺助孙悟空'}],人物与组织,西游记
西游记_人物_孙悟空_0,西游记_技能_唵囒静法界乾元亨利贞咒_0,掌握,"[{'15': '孙悟空念唵字咒语唤出当坊土地和本处山神。'}, {'24': '行者念唵字咒拘花园土地'}, {'38': '孙行者念诵唵蓝净法界真言，拘得山神土地前来听令'}, {'65': '孙悟空念此咒语拘来五方揭谛、六丁六甲、护教伽蓝等神。'}, {'73': '孙悟空念唵字真言拘唤土地神。'}, {'77': '孙悟空念此咒语拘唤北海龙王'}, {'78': ""行者念动真言'唵净法界'，以此拘来城隍土地等众神。""}, {'79': '孙悟空念动唵字真言拘出柳林坡土地，询问清华洞所在。'}, {'84': '孙悟空念动唵字真言唤土地神祇布散瞌睡虫'}]",人物与技能,西游记
西游记_地点_西城_0,西游记_地点_西梁女国_0,隶属,[{'54': '西城是西梁女国的西面城门。'}],地点与地点,西游记
西游记_人物_孙悟空_0,西游记_人物_白龙马_0,合作,[{'69': '孙大圣为制药向马取马尿，马虽不情愿但最终努出少半盏'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_人物_玉皇大帝_0,合作,[{'33': '孙悟空请玉帝借天装闭半个时辰，玉帝准哪吒之策助其成功。'}],人物与人物,西游记
西游记_人物_独角兕大王_0,西游记_人物_火德星君_0,对立,[{'51': '火德星君率火部众神放火烧兕怪，火龙火马等火具均被圈子套去。'}],人物与人物,西游记
西游记_人物_观世音菩萨_0,西游记_技能_紧箍儿咒_0,传授,"[{'14': '观音化为老母将定心真言（紧箍咒）教给唐僧'}, {'27': '菩萨暗授唐僧一卷《紧箍儿咒》，用于约束悟空。'}, {'39': '观世音菩萨将紧箍儿咒传授给唐僧。'}]",人物与技能,西游记
西游记_地点_东天门_0,西游记_地点_光明宫_0,隶属,[{'55': '光明宫在东天门内，悟空去光明宫寻昴日星官。'}],地点与地点,西游记
西游记_人物_唐三藏_0,西游记_技能_净口业的真言_0,掌握,[{'13': '三藏为超度前先念诵净口业的真言以净化口业'}],人物与技能,西游记
西游记_地点_凤仙郡_0,西游记_地点_甘霖普济寺_0,隶属,[{'87': '甘霖普济寺建在凤仙郡，为感谢唐僧师徒所建。'}],地点与地点,西游记
西游记_人物_泾河龙王_0,西游记_人物_魏征_0,对立,"[{'9': '泾河龙王因违犯天条，被玉帝命人曹官魏征梦斩。'}, {'10': '魏征奉天命在剐龙台上用霜锋梦斩泾河龙王。'}, {'39': '魏徵奉天条梦斩泾河老龙，导致唐王游地府。'}]",人物与人物,西游记
西游记_人物_唐太宗_0,西游记_组织_唐朝_0,归属,[{'29': '唐天子是大唐国的皇帝'}],人物与组织,西游记
西游记_人物_唐三藏_0,西游记_人物_白鼋_0,合作,[{'49': '老鼋驮唐僧过河，并请求唐僧到西天问佛祖何时得脱本壳。'}],人物与人物,西游记
