id,name,type,description,alias,book
西游记_地点_坎宫之地_0,坎宫之地,地点,[{'90': '众妖精布阵的方位之地。'}],[],西游记
西游记_地点_坎源山_0,坎源山,地点,[{'2': '混世魔王居住的山，称为三界坎源山，山中有水脏洞。'}],[],西游记
西游记_地点_坛场_0,坛场,地点,[{'45': '求雨的高台，台上设有香炉、烛台、金牌、大缸、铁牌、木桩等，虎力大仙和唐僧先后登坛祈雨。'}],[],西游记
西游记_地点_多宝台_0,多宝台,地点,[{'12': '化生寺内的讲经台，玄奘在台上讲法，菩萨上前指点大乘佛法。'}],[],西游记
西游记_地点_大千甘露殿_0,大千甘露殿,地点,[{'90': '天宫中狮奴偷吃轮回琼液的地方。'}],[],西游记
西游记_地点_大圣禅寺_0,大圣禅寺,地点,[{'66': '国师王菩萨的寺院，位于蠙城内，有宝塔等建筑。'}],[],西游记
西游记_地点_大海_0,大海,地点,[{'82': '白龙马原本的归宿。'}],[],西游记
西游记_地点_大罗天_0,大罗天,地点,"[{'35': '道家天界，文中“逍遥直上大罗天”。'}, {'56': '道教天界，玉帝曾封孙悟空在大罗天御马监养马。'}]",[],西游记
西游记_地点_大雄宝殿_0,大雄宝殿,地点,[{'36': '宝林寺中的主要佛殿。唐僧在此合掌皈依、下拜，行者指着殿中三尊佛像发狠说话。'}],[],西游记
西游记_地点_大雄宝殿_1,大雄宝殿,地点,[{'98': '雷音寺内的主殿，如来佛祖升座之处。唐僧师徒在此拜见如来，奉上通关文牒，求取真经。'}],[],西游记
西游记_地点_大雄殿_0,大雄殿,地点,[{'80': '寺内的大殿，有青光。'}],[],西游记
西游记_地点_大雷音寺_0,大雷音寺,地点,"[{'12': '大西天天竺国境内的寺庙，我佛如来居所，藏有大乘佛法三藏。'}, {'14': '西天佛寺，活佛所在之处，唐僧求经的目标地。'}, {'17': '灵山雷音寺，唐僧西天取经的目的地，孙悟空皈依后转上此处。'}, {'19': '西天佛祖所在的寺庙，唐僧询问其所在，乌巢禅师回答远哩。'}, {'24': '指雷音寺，唐僧说‘若是相近雷音不远路’，沙僧说此间虽不是雷音。'}, {'27': '指灵山雷音寺，唐僧取经的目的地，本回中唐僧说‘怎么得上雷音’。'}, {'32': '雷音寺，佛王所在，唐僧诗中提到“怎得雷音见佛王”。'}, {'35': '西天雷音寺，唐僧取经的目的地，文中“上雷音”。'}, {'39': '西天拜佛求经的最终目的地，如来佛祖所在之处。'}, {'46': '指西天雷音寺，唐僧祭奠孙行者时祝愿其幽冥做鬼上雷音。'}, {'57': '西天灵山上的寺院，如来佛祖所在之处。本章中指唐僧取经的目的地。'}, {'61': '佛祖所在之处，佛老亲言传旨。'}, {'62': '灵山上的寺庙，唐僧参见如来取经之处。'}, {'72': '唐僧取经的目的地，文本中提及。'}, {'73': '唐僧取经的目的地，如来佛所在之处。'}, {'80': '位于天竺国的佛寺，唐僧取经的最终目的地。'}, {'82': '西天雷音寺，唐僧取经的目的地。'}, {'85': '天竺国中的佛教圣地，唐僧要拜活佛取真经的地方。'}, {'87': '位于灵山中的寺庙，如来佛祖住处。唐僧师徒取经的最终目标。'}, {'88': '指西天大雷音寺，佛祖所在之处，唐僧师徒取经的目的地。'}]","天竺国大雷音寺,西天大雷音,西天大雷音寺,雷音",西游记
西游记_地点_天宫_0,天宫,地点,"[{'20': '孙悟空曾大反天宫，即天庭的宫殿所在。'}, {'42': '玉皇上帝居住之处，南天门内，有云楼宫殿。'}, {'52': '天庭所在。'}, {'57': '天庭所在的宫殿。本章中孙悟空曾想投奔天宫。'}, {'71': '天庭所在，孙悟空曾大闹天宫。孙悟空自述中提及九天神将、玉龙台等。'}, {'74': '天庭，玉皇大帝所在。妖魔一纸简上天宫，十一大曜个个相钦。孙悟空也曾大闹天宫。'}, {'94': '天界天庭，玉帝居住之处，孙悟空曾大反天宫，八戒曾逍遥汉阙。'}]",[],西游记
西游记_地点_天王殿_0,天王殿,地点,[{'4': '天宫七十二重宝殿之一。'}],[],西游记
西游记_地点_天王殿_1,天王殿,地点,[{'81': '寺中殿宇，女子被安排在此处草铺睡觉。'}],[],西游记
西游记_地点_天王殿_2,天王殿,地点,[{'98': '雷音寺内的殿宇，放霞光。'}],[],西游记
西游记_地点_天界_0,天界,地点,[{'24': '镇元子带领徒弟飞升前往上清天弥罗宫的方向。'}],[],西游记
西游记_地点_天竺_0,天竺,地点,[{'99': '国家，难簿中记有“天竺招婚七十八难”。'}],[],西游记
西游记_地点_天竺国_0,天竺国,地点,"[{'14': '西天所在的国家界域，距离东土十万八千里。'}, {'62': '西天取经的目的地国，唐僧欲往大雷音寺拜佛求经。'}, {'67': '唐僧取经的目的地，老者说从小西天到大西天路途甚远。'}, {'70': '唐僧西天取经的目的地之国，文中提到“大西天天竺国”。'}, {'77': '指西天佛国，唐僧未能到达之处。'}, {'80': '西天取经的目的地国家，大雷音寺所在。'}, {'85': '唐僧取经的目的地国家，大雷音寺所在之处。'}, {'86': '西天取经的目的地，樵子指路说向西不满千里即到天竺国极乐之乡。'}, {'87': '唐僧师徒取经的目的地国，但如来灵山不在城中。凤仙郡是其外郡。'}, {'88': '佛教国家，玉华县为其下郡。唐僧师徒最终要到达雷音寺所在的国家。'}, {'93': '唐僧师徒到达的国家，都城为铁瓮金城，有十字街头、彩楼、会同馆驿等。国王为怡宗皇帝。'}, {'95': '唐僧取经途经的国家，国王、皇后、公主所在之处，皇宫中有鳷鹊宫、御花园等。'}]","大西天,天竺国界,西方胜境",西游记
西游记_地点_太和宫_0,太和宫,地点,[{'66': '武当山上的宫殿，荡魔天尊所居之处，五百灵官簇拥。'}],[],西游记
西游记_地点_太岳_0,太岳,地点,[{'43': '大山，敖顺的第八子蜃龙在此砥据。'}],[],西游记
西游记_地点_太玄宝宫_0,太玄宝宫,地点,[{'7': '天庭宫殿。'}],[],西游记
西游记_地点_太虚之宝洞_0,太虚之宝洞,地点,[{'66': '武当山上的宝洞，属仙境之一。'}],[],西游记
西游记_地点_太行山_0,太行山,地点,[{'70': '孙悟空自述本领时提到的一座山，他一个筋斗就能越过。'}],[],西游记
西游记_地点_太阳宫_0,太阳宫,地点,[{'4': '天宫三十三座天宫之一。'}],[],西游记
西游记_地点_奈河桥_0,奈河桥,地点,"[{'10': '阴司之桥，寒风滚滚，血浪滔滔，桥下奔流浩浩之水，桥边神将凶顽，河内孽魂苦恼，铜蛇铁狗争餐。'}, {'97': '幽冥地界的桥，本回描述中鬼超生。'}]",[],西游记
西游记_地点_婆罗双林_0,婆罗双林,地点,[{'8': '灵山仙境中的树林，诸佛接引如来之处。'}],[],西游记
西游记_地点_子母河_0,子母河,地点,"[{'53': '西梁女国境内的河流，又称清水河，饮其水会腹痛成胎。'}, {'55': '西梁国境内的河流，饮水后会怀孕，唐僧曾饮其水。'}]",[],西游记
西游记_地点_宝光殿_0,宝光殿,地点,[{'4': '天宫七十二重宝殿之一。'}],[],西游记
西游记_地点_宝华山_0,宝华山,地点,"[{'93': '布金禅寺所在的山，上有蜈蚣精伤人，山下有鸡鸣关，须鸡鸣时才能过去。'}, {'95': '原名百脚山，位于天竺国给孤布金寺所在之处。近有蜈蚣成精，黑夜伤人。国王听后改山名为宝华山，并敕建宝华山给孤布金寺，选雄鸡千只撒放山中降伏毒虫。'}]",百脚山,西游记
西游记_地点_宝莲台_0,宝莲台,地点,[{'57': '观音菩萨坐下的莲台。本章中菩萨端坐莲台，孙悟空侍立于台下。'}],[],西游记
西游记_地点_宝象国_0,宝象国,地点,"[{'29': '西方一国，距百花羞被摄之处三百余里，唐僧师徒至此倒换文牒并送家书。国中有朝门、白玉阶、金阶等建筑。'}, {'30': '西牛贺洲的一个国家，三公主的父王统治的地方。唐僧曾在此倒换关文。'}, {'31': '唐僧师徒经过的国家，公主被摄，国王请降妖。'}, {'32': '唐僧师徒之前经过的国家，曾救公主，承君臣送出城西。'}, {'54': '唐僧师徒途经的国家，其国印出现在通关文牒上。'}, {'99': '国家，难簿中记有“宝象国捎书二十二难”。'}, {'100': '西行路上的国家，唐僧通关文牒上有其印信。'}]",[],西游记
西游记_地点_宝阁_0,宝阁,地点,"[{'98': '存放经卷的阁楼，在珍楼之内。经柜宝箧贴有红签，楷书经卷名目。燃灯古佛在阁上听闻传经之事。'}, {'100': '灵山内的建筑，传经之处。'}]",[],西游记
西游记_地点_宝阁_1,宝阁,地点,[{'66': '小雷音寺内的阁楼，黄眉大王聚众怪于此。'}],[],西游记
西游记_地点_寇员外家_0,寇员外家,地点,"[{'96': '位于地灵县南北街虎坐门楼，门前有万僧不阻之牌。唐僧师徒在此受斋半月。'}, {'97': '寇洪的住宅，被强盗打劫，后唐僧送还财物。又称寇员外家。'}]",寇家,西游记
西游记_地点_寿星台_0,寿星台,地点,[{'4': '天宫中的高台，上有千千年不卸的名花。'}],[],西游记
西游记_地点_小茅山_0,小茅山,地点,[{'46': '羊力大仙学来大开剥法术的地方，他炼成冷龙护住油锅。'}],[],西游记
西游记_地点_小西天_0,小西天,地点,"[{'65': '黄眉老佛自称此处，天赐宝阁珍楼，山名为小西天。'}, {'66': '山名，内有小雷音寺，黄眉大王假佛成精之处。'}, {'67': '唐僧师徒离开小西天继续前行，此处离大西天甚远，且有七绝山稀柿衕难以通过。'}]",[],西游记
西游记_地点_小雷音寺_0,小雷音寺,地点,"[{'65': '妖王假设的寺院，山门上有四个字，内有如来大殿、宝台等，唐僧误认为是灵山。'}, {'66': '黄眉大王占据的寺庙，内有宝阁、珍楼等，唐僧师徒被困于此。'}, {'99': '寺院，黄眉怪所化，难簿中记有“小雷音遇难五十三难”。'}]",小雷音,西游记
西游记_地点_小须弥山_0,小须弥山,地点,"[{'21': '灵吉菩萨讲经的道场所在之山，有禅院。'}, {'59': '灵吉菩萨的道场，孙悟空被芭蕉扇扇至此地。'}]",[],西游记
西游记_地点_山川坛_0,山川坛,地点,[{'11': '长安城中的祭坛，魏征、萧瑀等人在此查选高僧。'}],[],西游记
西游记_地点_山门_0,山门,地点,[{'24': '五庄观的大门，左边有一通碑，上刻‘万寿山福地，五庄观洞天’。'}],[],西游记
西游记_地点_山门_1,山门,地点,[{'37': '宝林寺的大门，太子追赶白兔到此，见门槛上插着雕翎箭，上有“敕建宝林寺”五字。'}],[],西游记
西游记_地点_峨眉_0,峨眉,地点,[{'65': '普贤菩萨的道场，唐僧提及。'}],[],西游记
西游记_地点_峨眉山_0,峨眉山,地点,"[{'33': '二魔遣来压孙悟空的第二座山，被悟空挑在右肩背上。'}, {'77': '普贤菩萨的道场，如来派人去此处宣普贤。'}]",[],西游记
西游记_地点_峨眉山清凉洞_0,峨眉山清凉洞,地点,[{'61': '胜至金刚修行之地。'}],[],西游记
西游记_地点_巩州城_0,巩州城,地点,[{'13': '三藏师徒行了数日到达的城池，有巩州合属官吏人等迎接。'}],[],西游记
西游记_地点_布金禅寺_0,布金禅寺,地点,"[{'93': '位于舍卫国界，又名给孤布金寺、祇园。山门上有“布金禅寺”大字，悬扁“上古遗迹”。原为给孤独长者祇园，因金砖布地得名。寺后还有祇园基址。；即祇树给孤独园，布金禅寺后门外的空地，有碎石墙脚，是给孤独长者请佛讲经的基址。'}, {'95': '离天竺国六十里的寺院，又称布金寺，真公主被藏于后房，后国王改山名为宝华山并敕建该寺。'}]","给孤园,给孤布金寺",西游记
西游记_地点_平顶山_0,平顶山,地点,"[{'32': '径过六百里远近的山，十分险峻，有巍巍峻岭、削削尖峰，山中有一洞名莲花洞，住着金角大王和银角大王。'}, {'35': '金角、银角大王与孙大圣拒敌的地方，连日在平顶山争斗。'}, {'99': '山名，难簿中记有“平顶山逢魔二十四难”。'}]",[],西游记
西游记_地点_幽冥_0,幽冥,地点,"[{'58': '地府，又称阴司，掌管生死，有森罗宝殿、翠云宫等。'}, {'68': '冥司地府所在，崔判官任职之处。又称冥司。'}, {'81': '地府，孙悟空曾打入此地。'}, {'97': '阴间，孙悟空筋斗云所至，包括森罗殿等。'}]","幽冥地界,酆都城",西游记
西游记_地点_幽冥关隘_0,幽冥关隘,地点,"[{'3': '阴间地府的大门，城上有铁牌刻字，孙悟空被勾魂至此并打入城中。'}, {'10': '幽冥地府之门，城门上挂着“幽冥地府鬼门关”七个大金字。'}, {'11': '阴司的关口，鬼使把守，刘全进瓜果从此进入。'}, {'58': '地府的关隘，真假孙悟空离开后鬼使关闭了此处。'}]","幽冥界,鬼门关",西游记
西游记_地点_广寒宫_0,广寒宫,地点,"[{'19': '嫦娥所居的月宫。天蓬元帅曾闯此宫调戏嫦娥。'}, {'95': '月宫，又称蟾宫，玉兔和素娥原居此处，太阴星君居所。'}]",[],西游记
西游记_地点_庄院_0,庄院,地点,[{'59': '火焰山路边的一座红瓦红砖庄院，唐僧师徒借宿问路之处。'}],[],西游记
西游记_地点_庄院_1,庄院,地点,[{'72': '盘丝洞前的村庄模样，实为妖精所居，有石桥、茅屋等。'}],[],西游记
西游记_地点_府堂_0,府堂,地点,[{'92': '金平府的官署大堂，犀牛精被押至此审究。'}],[],西游记
西游记_地点_建章宫_0,建章宫,地点,[{'62': '祭赛国宫殿中的宫室，国王再请唐僧师徒定计捕贼。'}],[],西游记
西游记_地点_开封府_0,开封府,地点,[{'11': '河南开封府，相良居住并经营生意的地点，胡敬德奉旨到此还债。'}],[],西游记
西游记_地点_弱水_0,弱水,地点,[{'8': '流沙河界的弱水，难以渡过。'}],[],西游记
西游记_地点_彤华宫_0,彤华宫,地点,[{'51': '火德星君所居宫殿，位于南天门内，孙悟空至此请火德星君助阵。'}],[],西游记
西游记_地点_彩楼_0,彩楼,地点,"[{'93': '天竺国十字街头的楼，公主在此抛绣球招驸马，八窗玲珑，左右有五七十胭娇绣女。'}, {'94': '公主抛打绣球选亲的彩楼，唐僧曾被孙悟空引去看，惹出招亲之事。'}, {'95': '天竺国中搭建的彩楼，假公主在此抛绣球招亲。'}]",[],西游记
西游记_地点_待客馆_0,待客馆,地点,[{'88': '玉华王府门前的建筑，供客人休息。唐僧的三个徒弟最初在此等候。'}],[],西游记
西游记_地点_御水河_0,御水河,地点,[{'30': '宝象国宫中的河流，小白龙受伤后钻入此河逃命。'}],[],西游记
